filename,seen,file_size_mb,n_instances,dataset_location
Experiment-112_b0s5c0x36114-2776y127187-2080m92.tiff,no,13.205666,0,unseen
Part-one_b0s1c0x322760-2776y35067-2080m146.tiff,no,14.914982,0,unseen
Part-one_b0s1c0x312766-2776y46299-2080m220.tiff,no,15.454702,0,unseen
Part-one_b0s1c0x330255-2776y33195-2080m136.tiff,no,15.155756,0,unseen
Part-one_b0s2c0x29981-2776y42153-2080m139.tiff,no,13.901944,0,unseen
Experiment-112_b0s1c0x416296-2776y21643-2080m42.tiff,no,10.078974,0,unseen
Experiment-112_b0s2c0x176508-2776y88145-2080m66.tiff,no,13.04916,0,unseen
Part-one_b0s0c0x292177-2776y16848-2080m89.tiff,no,14.26638,0,unseen
Experiment-112_b0s3c0x200824-2776y101049-2080m48.tiff,no,9.936316,0,unseen
Experiment-112_b0s2c0x176508-2776y82529-2080m31.tiff,no,12.192116,0,unseen
Experiment-112_b0s5c0x28619-2776y119699-2080m41.tiff,no,9.92714,0,unseen
Experiment-112_b0s1c0x431286-2776y32875-2080m117.tiff,no,10.119396,0,unseen
Experiment-112_b0s4c0x14990-2776y111682-2080m105.tiff,no,13.031412,0,unseen
Part-one_b0s0c0x294675-2776y18720-2080m99.tiff,no,14.064138,0,unseen
Part-one_b0s2c0x29981-2776y30921-2080m59.tiff,no,13.719576,0,unseen
Experiment-112_b0s4c0x4997-2776y104194-2080m55.tiff,no,12.71052,0,unseen
Experiment-112_b0s2c0x171511-2776y91889-2080m86.tiff,no,10.428046,0,unseen
Part-one_b0s1c0x322760-2776y23835-2080m71.tiff,no,14.972522,0,unseen
Part-one_b0s0c0x299672-2776y3744-2080m18.tiff,no,15.261308,0,unseen
Part-one_b0s1c0x315264-2776y46299-2080m221.tiff,no,15.414356,0,unseen
Part-one_b0s1c0x317763-2776y63147-2080m302.tiff,no,14.273996,0,unseen
Experiment-112_b0s5c0x48607-2776y123443-2080m73.tiff,no,13.103768,0,unseen
Experiment-112_b0s2c0x186501-2776y99377-2080m125.tiff,no,12.466358,0,unseen
Part-one_b0s2c0x4996-2776y49641-2080m185.tiff,no,13.759028,0,unseen
Experiment-112_b0s5c0x43610-2776y127187-2080m95.tiff,no,13.013252,0,unseen
Experiment-112_b0s4c0x12492-2776y111682-2080m104.tiff,no,12.63166,0,unseen
Part-one_b0s2c0x24984-2776y44025-2080m151.tiff,no,13.89002,0,unseen
Experiment-112_b0s0c0x392421-2776y13104-2080m71.tiff,no,12.48453,0,unseen
Experiment-112_b0s3c0x225808-2776y112281-2080m132.tiff,no,11.264034,0,unseen
Part-one_b0s2c0x24984-2776y45897-2080m165.tiff,no,13.903706,0,unseen
Experiment-112_b0s1c0x413798-2776y36619-2080m132.tiff,no,10.378198,0,unseen
Part-one_b0s1c0x317763-2776y53787-2080m266.tiff,no,15.010668,0,unseen
Experiment-112_b0s2c0x171511-2776y90017-2080m75.tiff,no,10.835416,0,unseen
Experiment-112_b0s1c0x433785-2776y31003-2080m106.tiff,no,11.300858,0,unseen
Experiment-112_b0s5c0x36114-2776y119699-2080m44.tiff,no,10.403354,0,unseen
Experiment-112_b0s0c0x404912-2776y18720-2080m109.tiff,no,10.497674,0,unseen
Part-one_b0s2c0x12492-2776y27177-2080m33.tiff,no,13.700616,0,unseen
Experiment-112_b0s3c0x218313-2776y110409-2080m117.tiff,no,11.321064,0,unseen
Part-one_b0s1c0x317763-2776y31323-2080m118.tiff,no,15.044666,0,unseen
Experiment-112_b0s2c0x189000-2776y84401-2080m48.tiff,no,11.401704,0,unseen
Experiment-112_b0s5c0x46108-2776y132803-2080m129.tiff,no,10.95951,0,unseen
Part-one_b0s1c0x342746-2776y21963-2080m64.tiff,no,13.942952,0,unseen
Experiment-112_b0s3c0x223310-2776y106665-2080m93.tiff,no,11.61502,0,unseen
Part-one_b0s0c0x284682-2776y24336-2080m113.tiff,no,15.255084,0,unseen
Experiment-112_b0s0c0x399916-2776y22464-2080m128.tiff,no,10.071262,0,unseen
Part-one_b0s2c0x27482-2776y38409-2080m112.tiff,no,13.934498,0,unseen
Experiment-112_b0s1c0x433785-2776y29131-2080m94.tiff,no,12.041662,0,unseen
Experiment-112_b0s0c0x392421-2776y11232-2080m60.tiff,no,12.706414,0,unseen
Part-one_b0s1c0x312766-2776y36939-2080m155.tiff,no,15.459204,0,unseen
Part-one_b0s0c0x292177-2776y22464-2080m109.tiff,no,15.23596,0,unseen
Experiment-112_b0s3c0x203322-2776y93561-2080m9.tiff,no,9.931156,0,unseen
Experiment-112_b0s5c0x43610-2776y138419-2080m155.tiff,no,9.910878,0,unseen
Part-one_b0s1c0x327756-2776y59403-2080m290.tiff,no,13.80842,0,unseen
Part-one_b0s0c0x309666-2776y1872-2080m13.tiff,no,14.786366,0,unseen
Part-one_b0s2c0x19987-2776y32793-2080m67.tiff,no,13.888656,0,unseen
Part-one_b0s1c0x317763-2776y33195-2080m131.tiff,no,14.928368,0,unseen
Experiment-112_b0s3c0x205821-2776y93561-2080m10.tiff,no,10.715216,0,unseen
Part-one_b0s1c0x332753-2776y50043-2080m254.tiff,no,13.72025,0,unseen
Experiment-112_b0s0c0x387423-2776y7488-2080m36.tiff,no,11.061758,0,unseen
Experiment-112_b0s4c0x17489-2776y96706-2080m12.tiff,no,10.086922,0,unseen
Experiment-112_b0s3c0x218313-2776y97305-2080m33.tiff,no,13.001654,0,unseen
Experiment-112_b0s4c0x7495-2776y109810-2080m91.tiff,no,12.78802,0,unseen
Experiment-112_b0s0c0x404912-2776y11232-2080m65.tiff,no,11.783898,0,unseen
Part-one_b0s1c0x317763-2776y51915-2080m260.tiff,no,14.992664,0,unseen
Part-one_b0s0c0x312164-2776y9359-2080m54.tiff,no,14.0239,0,unseen
Experiment-112_b0s0c0x389922-2776y18720-2080m103.tiff,no,11.936184,0,unseen
Experiment-112_b0s1c0x421293-2776y23515-2080m54.tiff,no,12.582646,0,unseen
Experiment-112_b0s5c0x26121-2776y123443-2080m64.tiff,no,10.172914,0,unseen
Part-one_b0s1c0x330255-2776y20091-2080m44.tiff,no,15.307862,0,unseen
Experiment-112_b0s4c0x2498-2776y117298-2080m126.tiff,no,10.133222,0,unseen
Part-one_b0s0c0x289678-2776y33696-2080m153.tiff,no,15.029184,0,unseen
Part-one_b0s1c0x337750-2776y31323-2080m126.tiff,no,13.747586,0,unseen
Part-one_b0s1c0x312766-2776y59403-2080m284.tiff,no,13.78115,0,unseen
Part-one_b0s2c0x2498-2776y55257-2080m223.tiff,no,13.7037,0,unseen
Experiment-112_b0s3c0x210818-2776y110409-2080m114.tiff,no,13.140422,0,unseen
Experiment-112_b0s1c0x431286-2776y25387-2080m69.tiff,no,12.091854,0,unseen
Experiment-112_b0s1c0x423791-2776y29131-2080m90.tiff,no,11.84347,0,unseen
Experiment-112_b0s0c0x402414-2776y7488-2080m42.tiff,no,11.906976,0,unseen
Part-one_b0s0c0x297173-2776y31824-2080m148.tiff,no,13.938578,0,unseen
Part-one_b0s1c0x307769-2776y46299-2080m218.tiff,no,14.003698,0,unseen
Experiment-112_b0s3c0x213316-2776y89817-2080m0.tiff,no,9.785896,0,unseen
Experiment-112_b0s5c0x33616-2776y127187-2080m91.tiff,no,13.247034,0,unseen
Part-one_b0s2c0x19987-2776y34665-2080m81.tiff,no,13.805582,0,unseen
Experiment-112_b0s0c0x399916-2776y14976-2080m85.tiff,no,10.889636,0,unseen
Experiment-112_b0s5c0x26121-2776y121571-2080m52.tiff,no,9.947488,0,unseen
Experiment-112_b0s3c0x215814-2776y101049-2080m54.tiff,no,13.318156,0,unseen
Part-one_b0s0c0x309666-2776y9359-2080m53.tiff,no,15.158104,0,unseen
Experiment-112_b0s0c0x402414-2776y16848-2080m97.tiff,no,10.90806,0,unseen
Experiment-112_b0s3c0x218313-2776y114153-2080m139.tiff,no,10.776038,0,unseen
Experiment-112_b0s3c0x198326-2776y104793-2080m71.tiff,no,10.28676,0,unseen
Experiment-112_b0s5c0x36114-2776y121571-2080m56.tiff,no,12.522356,0,unseen
Experiment-112_b0s5c0x53603-2776y125315-2080m87.tiff,no,10.360708,0,unseen
Experiment-112_b0s1c0x431286-2776y21643-2080m48.tiff,no,11.65581,0,unseen
Part-one_b0s0c0x307167-2776y9359-2080m52.tiff,no,15.50098,0,unseen
Part-one_b0s2c0x32479-2776y34665-2080m86.tiff,no,13.849004,0,unseen
Experiment-112_b0s3c0x215814-2776y117897-2080m157.tiff,no,9.889932,0,unseen
Experiment-112_b0s4c0x22486-2776y102322-2080m50.tiff,no,13.00408,0,unseen
Part-one_b0s0c0x289678-2776y24336-2080m115.tiff,no,15.050664,0,unseen
Part-one_b0s1c0x322760-2776y16347-2080m12.tiff,no,13.921262,0,unseen
Experiment-112_b0s2c0x174010-2776y86273-2080m54.tiff,no,13.430308,0,unseen
Part-one_b0s0c0x312164-2776y11232-2080m65.tiff,no,14.49003,0,unseen
Experiment-112_b0s1c0x408800-2776y34747-2080m120.tiff,no,10.591686,0,unseen
Experiment-112_b0s5c0x46108-2776y130931-2080m119.tiff,no,11.345426,0,unseen
Experiment-112_b0s3c0x213316-2776y114153-2080m137.tiff,no,13.00315,0,unseen
Experiment-112_b0s0c0x382427-2776y5616-2080m23.tiff,no,10.551804,0,unseen
Part-one_b0s0c0x304668-2776y16848-2080m91.tiff,no,13.847108,0,unseen
Part-one_b0s0c0x292177-2776y28080-2080m130.tiff,no,15.251912,0,unseen
Experiment-112_b0s0c0x394919-2776y13104-2080m72.tiff,no,12.22197,0,unseen
Part-one_b0s1c0x335251-2776y40683-2080m190.tiff,no,14.74397,0,unseen
Experiment-112_b0s4c0x2498-2776y96706-2080m6.tiff,no,10.231062,0,unseen
Part-one_b0s1c0x332753-2776y21963-2080m60.tiff,no,15.226504,0,unseen
Part-one_b0s2c0x29981-2776y47769-2080m181.tiff,no,13.894418,0,unseen
Experiment-112_b0s5c0x56102-2776y136547-2080m154.tiff,no,9.992384,0,unseen
Part-one_b0s2c0x4996-2776y38409-2080m103.tiff,no,13.767926,0,unseen
Part-one_b0s0c0x294675-2776y31824-2080m147.tiff,no,15.019456,0,unseen
Part-one_b0s2c0x14990-2776y47769-2080m175.tiff,no,13.750234,0,unseen
Experiment-112_b0s4c0x14990-2776y102322-2080m47.tiff,no,12.76036,0,unseen
Experiment-112_b0s0c0x399916-2776y11232-2080m63.tiff,no,12.937644,0,unseen
Part-one_b0s1c0x337750-2776y21963-2080m62.tiff,no,14.257388,0,unseen
Part-one_b0s0c0x289678-2776y9359-2080m45.tiff,no,14.968998,0,unseen
Experiment-112_b0s4c0x19987-2776y113554-2080m117.tiff,no,10.099622,0,unseen
Experiment-112_b0s3c0x218313-2776y106665-2080m91.tiff,no,13.283634,0,unseen
Experiment-112_b0s5c0x48607-2776y132803-2080m130.tiff,no,12.356282,0,unseen
Experiment-112_b0s2c0x186501-2776y84401-2080m47.tiff,no,13.008114,0,unseen
Part-one_b0s1c0x320261-2776y18219-2080m25.tiff,no,14.479226,0,unseen
Part-one_b0s1c0x312766-2776y61275-2080m292.tiff,no,13.730872,0,unseen
Part-one_b0s1c0x337750-2776y12603-2080m0.tiff,no,13.709766,0,unseen
Part-one_b0s0c0x294675-2776y13104-2080m69.tiff,no,15.374662,0,unseen
Part-one_b0s2c0x32479-2776y36537-2080m100.tiff,no,13.940422,0,unseen
Experiment-112_b0s2c0x196495-2776y78785-2080m15.tiff,no,10.734924,0,unseen
Part-one_b0s0c0x302170-2776y0-2080m2.tiff,no,15.085592,0,unseen
Experiment-112_b0s5c0x26121-2776y127187-2080m88.tiff,no,10.004022,0,unseen
Experiment-112_b0s3c0x218313-2776y108537-2080m104.tiff,no,13.119776,0,unseen
Part-one_b0s1c0x315264-2776y55659-2080m271.tiff,no,15.03234,0,unseen
Experiment-112_b0s0c0x397417-2776y11232-2080m62.tiff,no,12.38961,0,unseen
Experiment-112_b0s4c0x2498-2776y115426-2080m118.tiff,no,10.05318,0,unseen
Experiment-112_b0s3c0x225808-2776y99177-2080m47.tiff,no,10.002056,0,unseen
Experiment-112_b0s2c0x186501-2776y82529-2080m35.tiff,no,12.831262,0,unseen
Experiment-112_b0s2c0x184003-2776y99377-2080m124.tiff,no,12.98776,0,unseen
Part-one_b0s1c0x307769-2776y25707-2080m79.tiff,no,13.70533,0,unseen
Part-one_b0s2c0x27482-2776y55257-2080m233.tiff,no,13.904006,0,unseen
Part-one_b0s1c0x312766-2776y38811-2080m168.tiff,no,15.130566,0,unseen
Part-one_b0s0c0x302170-2776y9359-2080m50.tiff,no,15.217708,0,unseen
Experiment-112_b0s3c0x213316-2776y117897-2080m156.tiff,no,10.113474,0,unseen
Part-one_b0s1c0x332753-2776y18219-2080m30.tiff,no,15.48293,0,unseen
Experiment-112_b0s0c0x382427-2776y9360-2080m45.tiff,no,10.466214,0,unseen
Part-one_b0s2c0x4996-2776y44025-2080m143.tiff,no,13.74451,0,unseen
Part-one_b0s2c0x14990-2776y19689-2080m5.tiff,no,13.698342,0,unseen
Experiment-112_b0s3c0x213316-2776y102921-2080m65.tiff,no,13.008578,0,unseen
Part-one_b0s1c0x327756-2776y40683-2080m187.tiff,no,14.99877,0,unseen
Experiment-112_b0s5c0x46108-2776y129059-2080m108.tiff,no,11.653618,0,unseen
Part-one_b0s1c0x325258-2776y21963-2080m57.tiff,no,15.300424,0,unseen
Experiment-112_b0s0c0x389922-2776y7488-2080m37.tiff,no,12.237242,0,unseen
Part-one_b0s2c0x27482-2776y34665-2080m84.tiff,no,13.893666,0,unseen
Experiment-112_b0s5c0x41111-2776y127187-2080m94.tiff,no,13.18063,0,unseen
Experiment-112_b0s0c0x394919-2776y0-2080m2.tiff,no,11.411036,0,unseen
Experiment-112_b0s2c0x174010-2776y93761-2080m97.tiff,no,10.589544,0,unseen
Experiment-112_b0s0c0x404912-2776y1872-2080m12.tiff,no,9.858082,0,unseen
Experiment-112_b0s1c0x418794-2776y16027-2080m18.tiff,no,10.639164,0,unseen
Experiment-112_b0s1c0x418794-2776y34747-2080m123.tiff,no,10.369264,0,unseen
Part-one_b0s2c0x7495-2776y53385-2080m211.tiff,no,13.714374,0,unseen
Experiment-112_b0s1c0x433785-2776y25387-2080m70.tiff,no,12.361012,0,unseen
Part-one_b0s2c0x29981-2776y19689-2080m11.tiff,no,13.691422,0,unseen
Experiment-112_b0s3c0x205821-2776y108537-2080m99.tiff,no,13.446112,0,unseen
Part-one_b0s1c0x332753-2776y36939-2080m163.tiff,no,15.222756,0,unseen
Part-one_b0s1c0x330255-2776y46299-2080m227.tiff,no,14.691956,0,unseen
Experiment-112_b0s3c0x205821-2776y95433-2080m19.tiff,no,12.332444,0,unseen
Part-one_b0s2c0x17489-2776y19689-2080m6.tiff,no,13.703338,0,unseen
Experiment-112_b0s5c0x51105-2776y130931-2080m121.tiff,no,12.57041,0,unseen
Part-one_b0s0c0x289678-2776y20592-2080m102.tiff,no,15.16639,0,unseen
Part-one_b0s2c0x9993-2776y36537-2080m91.tiff,no,13.88024,0,unseen
Part-one_b0s2c0x9993-2776y42153-2080m131.tiff,no,13.868634,0,unseen
Experiment-112_b0s4c0x22486-2776y111682-2080m108.tiff,no,10.12848,0,unseen
Part-one_b0s0c0x292177-2776y43056-2080m189.tiff,no,14.477672,0,unseen
Experiment-112_b0s4c0x19987-2776y106066-2080m73.tiff,no,11.382216,0,unseen
Part-one_b0s0c0x282183-2776y35568-2080m158.tiff,no,15.227714,0,unseen
Experiment-112_b0s4c0x7495-2776y100450-2080m32.tiff,no,10.800684,0,unseen
Experiment-112_b0s4c0x9993-2776y119170-2080m136.tiff,no,12.870694,0,unseen
Experiment-112_b0s0c0x397417-2776y3744-2080m18.tiff,no,12.352842,0,unseen
Experiment-112_b0s0c0x404912-2776y3744-2080m21.tiff,no,9.88421,0,unseen
Part-one_b0s2c0x2498-2776y36537-2080m88.tiff,no,13.69889,0,unseen
Part-one_b0s1c0x307769-2776y29451-2080m101.tiff,no,13.718648,0,unseen
Experiment-112_b0s4c0x12492-2776y100450-2080m34.tiff,no,12.649784,0,unseen
Part-one_b0s1c0x322760-2776y59403-2080m288.tiff,no,13.741902,0,unseen
Experiment-112_b0s4c0x7495-2776y117298-2080m128.tiff,no,12.781682,0,unseen
Part-one_b0s2c0x22485-2776y45897-2080m164.tiff,no,13.888074,0,unseen
Experiment-112_b0s1c0x426289-2776y12283-2080m8.tiff,no,11.673582,0,unseen
Part-one_b0s0c0x282183-2776y39312-2080m174.tiff,no,15.106298,0,unseen
Experiment-112_b0s5c0x46108-2776y134675-2080m140.tiff,no,11.001444,0,unseen
Experiment-112_b0s4c0x14990-2776y119170-2080m138.tiff,no,11.349794,0,unseen
Part-one_b0s2c0x17489-2776y21561-2080m13.tiff,no,13.696898,0,unseen
Part-one_b0s0c0x292177-2776y9359-2080m46.tiff,no,15.145906,0,unseen
Experiment-112_b0s4c0x9993-2776y100450-2080m33.tiff,no,12.294,0,unseen
Part-one_b0s1c0x335251-2776y14475-2080m6.tiff,no,13.720336,0,unseen
Experiment-112_b0s0c0x382427-2776y13104-2080m67.tiff,no,10.452422,0,unseen
Experiment-112_b0s1c0x408800-2776y31003-2080m96.tiff,no,10.092234,0,unseen
Part-one_b0s1c0x325258-2776y42555-2080m199.tiff,no,15.11343,0,unseen
Experiment-112_b0s4c0x9993-2776y96706-2080m9.tiff,no,10.197324,0,unseen
Experiment-112_b0s4c0x19987-2776y98578-2080m25.tiff,no,9.982122,0,unseen
Experiment-112_b0s1c0x426289-2776y16027-2080m21.tiff,no,12.109696,0,unseen
Experiment-112_b0s4c0x4997-2776y119170-2080m134.tiff,no,10.980136,0,unseen
Experiment-112_b0s5c0x41111-2776y130931-2080m117.tiff,no,12.905068,0,unseen
Part-one_b0s1c0x322760-2776y33195-2080m133.tiff,no,15.191266,0,unseen
Experiment-112_b0s0c0x389922-2776y22464-2080m124.tiff,no,12.04697,0,unseen
Experiment-112_b0s2c0x181505-2776y91889-2080m90.tiff,no,13.249926,0,unseen
Experiment-112_b0s3c0x210818-2776y114153-2080m136.tiff,no,12.838226,0,unseen
Part-one_b0s2c0x9993-2776y49641-2080m187.tiff,no,13.932934,0,unseen
Part-one_b0s1c0x315264-2776y25707-2080m82.tiff,no,15.04178,0,unseen
Experiment-112_b0s3c0x220811-2776y117897-2080m159.tiff,no,10.947396,0,unseen
Part-one_b0s2c0x14990-2776y25305-2080m26.tiff,no,13.705344,0,unseen
Part-one_b0s2c0x32479-2776y32793-2080m72.tiff,no,13.71182,0,unseen
Part-one_b0s2c0x19987-2776y17817-2080m1.tiff,no,13.711726,0,unseen
Part-one_b0s1c0x327756-2776y38811-2080m174.tiff,no,15.189748,0,unseen
Part-one_b0s1c0x317763-2776y38811-2080m170.tiff,no,14.981724,0,unseen
Experiment-112_b0s3c0x225808-2776y119769-2080m167.tiff,no,10.111418,0,unseen
Experiment-112_b0s5c0x31118-2776y119699-2080m42.tiff,no,10.216678,0,unseen
Experiment-112_b0s1c0x428788-2776y10411-2080m4.tiff,no,10.121344,0,unseen
Part-one_b0s1c0x320261-2776y50043-2080m249.tiff,no,14.827172,0,unseen
Experiment-112_b0s3c0x203322-2776y101049-2080m49.tiff,no,10.388248,0,unseen
Part-one_b0s1c0x345245-2776y20091-2080m50.tiff,no,13.919846,0,unseen
Experiment-112_b0s0c0x397417-2776y20592-2080m117.tiff,no,10.084226,0,unseen
Part-one_b0s2c0x34977-2776y42153-2080m141.tiff,no,13.70561,0,unseen
Experiment-112_b0s1c0x413798-2776y29131-2080m86.tiff,no,11.547246,0,unseen
Part-one_b0s1c0x317763-2776y46299-2080m222.tiff,no,15.156064,0,unseen
Experiment-112_b0s5c0x41111-2776y115955-2080m26.tiff,no,11.181704,0,unseen
Experiment-112_b0s2c0x176508-2776y80657-2080m19.tiff,no,10.57853,0,unseen
Experiment-112_b0s4c0x0-2776y98578-2080m17.tiff,no,10.11451,0,unseen
Experiment-112_b0s1c0x436283-2776y19771-2080m40.tiff,no,9.677908,0,unseen
Part-one_b0s0c0x294675-2776y3744-2080m16.tiff,no,15.25881,0,unseen
Part-one_b0s0c0x282183-2776y31824-2080m142.tiff,no,15.539854,0,unseen
Part-one_b0s2c0x17489-2776y32793-2080m66.tiff,no,13.85663,0,unseen
Part-one_b0s2c0x14990-2776y38409-2080m107.tiff,no,13.864102,0,unseen
Experiment-112_b0s4c0x17489-2776y117298-2080m132.tiff,no,10.107144,0,unseen
Experiment-112_b0s5c0x28619-2776y114083-2080m13.tiff,no,10.009818,0,unseen
Experiment-112_b0s2c0x196495-2776y88145-2080m74.tiff,no,11.36785,0,unseen
Experiment-112_b0s1c0x413798-2776y25387-2080m62.tiff,no,10.128382,0,unseen
Part-one_b0s2c0x24984-2776y27177-2080m38.tiff,no,13.9246,0,unseen
Part-one_b0s1c0x327756-2776y29451-2080m109.tiff,no,13.926556,0,unseen
Part-one_b0s1c0x312766-2776y21963-2080m52.tiff,no,14.853396,0,unseen
Experiment-112_b0s0c0x402414-2776y9360-2080m53.tiff,no,12.329788,0,unseen
Part-one_b0s2c0x29981-2776y21561-2080m18.tiff,no,13.698612,0,unseen
Part-one_b0s1c0x312766-2776y63147-2080m300.tiff,no,13.735012,0,unseen
Experiment-112_b0s3c0x223310-2776y114153-2080m141.tiff,no,12.460292,0,unseen
Experiment-112_b0s4c0x14990-2776y115426-2080m123.tiff,no,12.527144,0,unseen
Part-one_b0s1c0x337750-2776y40683-2080m191.tiff,no,13.712946,0,unseen
Experiment-112_b0s5c0x36114-2776y114083-2080m16.tiff,no,10.73056,0,unseen
Experiment-112_b0s5c0x36114-2776y134675-2080m136.tiff,no,11.518506,0,unseen
Experiment-112_b0s3c0x220811-2776y99177-2080m45.tiff,no,12.79428,0,unseen
Part-one_b0s1c0x320261-2776y27579-2080m96.tiff,no,14.572238,0,unseen
Experiment-112_b0s5c0x43610-2776y129059-2080m107.tiff,no,13.055972,0,unseen
Part-one_b0s0c0x292177-2776y5616-2080m25.tiff,no,14.987046,0,unseen
Experiment-112_b0s1c0x426289-2776y10411-2080m3.tiff,no,10.703546,0,unseen
Part-one_b0s2c0x22485-2776y55257-2080m231.tiff,no,13.77397,0,unseen
Experiment-112_b0s5c0x46108-2776y119699-2080m48.tiff,no,13.12132,0,unseen
Experiment-112_b0s2c0x189000-2776y88145-2080m71.tiff,no,12.755496,0,unseen
Experiment-112_b0s1c0x418794-2776y25387-2080m64.tiff,no,12.758208,0,unseen
Experiment-112_b0s5c0x48607-2776y129059-2080m109.tiff,no,11.809864,0,unseen
Experiment-112_b0s3c0x215814-2776y95433-2080m22.tiff,no,12.760314,0,unseen
Experiment-112_b0s2c0x171511-2776y82529-2080m29.tiff,no,9.757014,0,unseen
Part-one_b0s2c0x27482-2776y49641-2080m194.tiff,no,13.935438,0,unseen
Experiment-112_b0s5c0x48607-2776y115955-2080m29.tiff,no,12.786062,0,unseen
Experiment-112_b0s5c0x43610-2776y130931-2080m118.tiff,no,12.936208,0,unseen
Experiment-112_b0s3c0x208319-2776y101049-2080m51.tiff,no,10.245758,0,unseen
Experiment-112_b0s3c0x210818-2776y112281-2080m126.tiff,no,12.971396,0,unseen
Experiment-112_b0s2c0x186501-2776y86273-2080m59.tiff,no,12.406558,0,unseen
Experiment-112_b0s2c0x186501-2776y91889-2080m92.tiff,no,12.825056,0,unseen
Part-one_b0s1c0x332753-2776y14475-2080m5.tiff,no,13.76096,0,unseen
Part-one_b0s0c0x284682-2776y22464-2080m106.tiff,no,15.284634,0,unseen
Part-one_b0s2c0x32479-2776y42153-2080m140.tiff,no,13.78145,0,unseen
Experiment-112_b0s0c0x399916-2776y24336-2080m138.tiff,no,10.049764,0,unseen
Experiment-112_b0s4c0x24984-2776y94834-2080m3.tiff,no,10.040446,0,unseen
Experiment-112_b0s4c0x24984-2776y100450-2080m39.tiff,no,12.3039,0,unseen
Experiment-112_b0s1c0x431286-2776y12283-2080m10.tiff,no,9.79103,0,unseen
Experiment-112_b0s4c0x7495-2776y102322-2080m44.tiff,no,11.411952,0,unseen
Experiment-112_b0s4c0x14990-2776y104194-2080m59.tiff,no,12.409236,0,unseen
Part-one_b0s2c0x14990-2776y36537-2080m93.tiff,no,13.847614,0,unseen
Part-one_b0s2c0x17489-2776y25305-2080m27.tiff,no,13.698254,0,unseen
Experiment-112_b0s4c0x19987-2776y100450-2080m37.tiff,no,10.049714,0,unseen
Part-one_b0s1c0x337750-2776y44427-2080m217.tiff,no,13.850182,0,unseen
Experiment-112_b0s2c0x174010-2776y76913-2080m1.tiff,no,10.086998,0,unseen
Part-one_b0s1c0x317763-2776y50043-2080m248.tiff,no,15.090248,0,unseen
Part-one_b0s1c0x342746-2776y14475-2080m9.tiff,no,14.842984,0,unseen
Part-one_b0s1c0x345245-2776y18219-2080m35.tiff,no,14.449786,0,unseen
Part-one_b0s2c0x24984-2776y42153-2080m137.tiff,no,13.880878,0,unseen
Experiment-112_b0s5c0x48607-2776y110339-2080m5.tiff,no,10.276936,0,unseen
Part-one_b0s1c0x307769-2776y40683-2080m179.tiff,no,13.875654,0,unseen
Part-one_b0s1c0x335251-2776y16347-2080m17.tiff,no,13.813308,0,unseen
Part-one_b0s1c0x330255-2776y14475-2080m4.tiff,no,13.721962,0,unseen
Part-one_b0s0c0x287180-2776y20592-2080m101.tiff,no,15.185986,0,unseen
Experiment-112_b0s4c0x12492-2776y96706-2080m10.tiff,no,10.566036,0,unseen
Experiment-112_b0s4c0x17489-2776y113554-2080m116.tiff,no,11.33344,0,unseen
Experiment-112_b0s3c0x220811-2776y110409-2080m118.tiff,no,11.75016,0,unseen
Experiment-112_b0s3c0x208319-2776y110409-2080m113.tiff,no,13.24496,0,unseen
Part-one_b0s1c0x320261-2776y46299-2080m223.tiff,no,15.095428,0,unseen
Part-one_b0s1c0x337750-2776y33195-2080m139.tiff,no,13.957024,0,unseen
Part-one_b0s1c0x335251-2776y38811-2080m177.tiff,no,14.653778,0,unseen
Experiment-112_b0s3c0x228307-2776y108537-2080m108.tiff,no,9.928088,0,unseen
Part-one_b0s0c0x292177-2776y11232-2080m57.tiff,no,15.319058,0,unseen
Part-one_b0s2c0x7495-2776y44025-2080m144.tiff,no,13.870166,0,unseen
Part-one_b0s0c0x292177-2776y14976-2080m79.tiff,no,15.376894,0,unseen
Part-one_b0s2c0x29981-2776y34665-2080m85.tiff,no,13.93777,0,unseen
Experiment-112_b0s1c0x408800-2776y32875-2080m108.tiff,no,10.073854,0,unseen
Part-one_b0s2c0x14990-2776y51513-2080m202.tiff,no,13.72812,0,unseen
Part-one_b0s0c0x289678-2776y5616-2080m24.tiff,no,14.801314,0,unseen
Experiment-112_b0s0c0x392421-2776y9360-2080m49.tiff,no,12.520262,0,unseen
Experiment-112_b0s4c0x12492-2776y115426-2080m122.tiff,no,12.881762,0,unseen
Experiment-112_b0s4c0x14990-2776y98578-2080m23.tiff,no,11.636352,0,unseen
Experiment-112_b0s1c0x413798-2776y34747-2080m122.tiff,no,11.459808,0,unseen
Experiment-112_b0s5c0x28619-2776y127187-2080m89.tiff,no,10.189774,0,unseen
Part-one_b0s1c0x335251-2776y48171-2080m242.tiff,no,13.841158,0,unseen
Part-one_b0s0c0x292177-2776y3744-2080m15.tiff,no,14.18851,0,unseen
Experiment-112_b0s4c0x7495-2776y104194-2080m56.tiff,no,12.16868,0,unseen
Experiment-112_b0s4c0x12492-2776y121042-2080m143.tiff,no,11.346984,0,unseen
Part-one_b0s0c0x287180-2776y16848-2080m87.tiff,no,15.597182,0,unseen
Experiment-112_b0s3c0x215814-2776y114153-2080m138.tiff,no,12.046198,0,unseen
Part-one_b0s2c0x17489-2776y30921-2080m54.tiff,no,13.697328,0,unseen
Part-one_b0s0c0x292177-2776y33696-2080m154.tiff,no,15.14212,0,unseen
